Share_n: 6 | Epoch: 0/200 | new_acc: 11.72%
Share_n: 6 | Epoch: 78/200 | new_acc: 23.3%
Share_n: 6 | Epoch: 79/200 | new_acc: 21.63%
Share_n: 6 | Epoch: 80/200 | new_acc: 21.45%
Share_n: 6 | Epoch: 81/200 | new_acc: 21.41%
Share_n: 6 | Epoch: 82/200 | new_acc: 22.87%
Share_n: 6 | Epoch: 83/200 | new_acc: 23.43%
Share_n: 6 | Epoch: 84/200 | new_acc: 22.74%
Share_n: 6 | Epoch: 85/200 | new_acc: 22.37%
Share_n: 6 | Epoch: 86/200 | new_acc: 23.82%
Share_n: 6 | Epoch: 87/200 | new_acc: 20.72%
Share_n: 6 | Epoch: 88/200 | new_acc: 22.91%
Share_n: 6 | Epoch: 89/200 | new_acc: 22.89%
Share_n: 6 | Epoch: 90/200 | new_acc: 21.13%
Share_n: 6 | Epoch: 91/200 | new_acc: 16.43%
Share_n: 6 | Epoch: 92/200 | new_acc: 20.66%
Share_n: 6 | Epoch: 93/200 | new_acc: 18.01%
Share_n: 6 | Epoch: 94/200 | new_acc: 21.66%
Share_n: 6 | Epoch: 95/200 | new_acc: 19.31%
Share_n: 6 | Epoch: 96/200 | new_acc: 21.17%
Share_n: 6 | Epoch: 97/200 | new_acc: 19.59%
Share_n: 6 | Epoch: 98/200 | new_acc: 21.27%
Share_n: 6 | Epoch: 99/200 | new_acc: 20.04%
Share_n: 6 | Epoch: 100/200 | new_acc: 20.21%
Share_n: 6 | Epoch: 101/200 | new_acc: 19.58%
Share_n: 6 | Epoch: 102/200 | new_acc: 18.52%
Share_n: 6 | Epoch: 103/200 | new_acc: 21.19%
Share_n: 6 | Epoch: 104/200 | new_acc: 21.13%
Share_n: 6 | Epoch: 105/200 | new_acc: 18.91%
Share_n: 6 | Epoch: 106/200 | new_acc: 19.45%
Share_n: 6 | Epoch: 107/200 | new_acc: 21.49%
Share_n: 6 | Epoch: 108/200 | new_acc: 20.22%
Share_n: 6 | Epoch: 109/200 | new_acc: 21.37%
Share_n: 6 | Epoch: 110/200 | new_acc: 20.65%
Share_n: 6 | Epoch: 111/200 | new_acc: 21.55%
Share_n: 6 | Epoch: 112/200 | new_acc: 17.92%
Share_n: 6 | Epoch: 113/200 | new_acc: 16.0%
Share_n: 6 | Epoch: 114/200 | new_acc: 19.17%
Share_n: 6 | Epoch: 115/200 | new_acc: 20.24%
Share_n: 6 | Epoch: 116/200 | new_acc: 20.54%
Share_n: 6 | Epoch: 117/200 | new_acc: 20.0%
Share_n: 6 | Epoch: 118/200 | new_acc: 20.24%
Share_n: 6 | Epoch: 119/200 | new_acc: 20.71%
Share_n: 6 | Epoch: 120/200 | new_acc: 18.13%
Share_n: 6 | Epoch: 121/200 | new_acc: 17.68%
Share_n: 6 | Epoch: 122/200 | new_acc: 20.0%
Share_n: 6 | Epoch: 123/200 | new_acc: 20.64%
Share_n: 6 | Epoch: 124/200 | new_acc: 17.05%
Share_n: 6 | Epoch: 125/200 | new_acc: 20.4%
Share_n: 6 | Epoch: 126/200 | new_acc: 19.17%
Share_n: 6 | Epoch: 127/200 | new_acc: 19.91%
Share_n: 6 | Epoch: 128/200 | new_acc: 15.83%
Share_n: 6 | Epoch: 129/200 | new_acc: 17.93%
Share_n: 6 | Epoch: 130/200 | new_acc: 19.14%
Share_n: 6 | Epoch: 131/200 | new_acc: 20.43%
Share_n: 6 | Epoch: 132/200 | new_acc: 17.67%
Share_n: 6 | Epoch: 133/200 | new_acc: 20.77%
Share_n: 6 | Epoch: 134/200 | new_acc: 18.37%
Share_n: 6 | Epoch: 135/200 | new_acc: 19.73%
Share_n: 6 | Epoch: 136/200 | new_acc: 18.36%
Share_n: 6 | Epoch: 137/200 | new_acc: 18.83%
Share_n: 6 | Epoch: 138/200 | new_acc: 19.78%
Share_n: 6 | Epoch: 139/200 | new_acc: 17.01%
Share_n: 6 | Epoch: 140/200 | new_acc: 19.53%
Share_n: 6 | Epoch: 141/200 | new_acc: 18.36%
Share_n: 6 | Epoch: 142/200 | new_acc: 19.26%
Share_n: 6 | Epoch: 143/200 | new_acc: 19.53%
Share_n: 6 | Epoch: 144/200 | new_acc: 22.13%
Share_n: 6 | Epoch: 145/200 | new_acc: 19.98%
Share_n: 6 | Epoch: 146/200 | new_acc: 19.38%
Share_n: 6 | Epoch: 147/200 | new_acc: 18.39%
Share_n: 6 | Epoch: 148/200 | new_acc: 19.88%
Share_n: 6 | Epoch: 149/200 | new_acc: 17.5%
Share_n: 6 | Epoch: 150/200 | new_acc: 15.31%
Share_n: 6 | Epoch: 151/200 | new_acc: 17.99%
Share_n: 6 | Epoch: 152/200 | new_acc: 19.05%
Share_n: 6 | Epoch: 153/200 | new_acc: 17.2%
Share_n: 6 | Epoch: 154/200 | new_acc: 18.54%
Share_n: 6 | Epoch: 155/200 | new_acc: 18.46%
Share_n: 6 | Epoch: 156/200 | new_acc: 15.69%
Share_n: 6 | Epoch: 157/200 | new_acc: 18.68%
Share_n: 6 | Epoch: 158/200 | new_acc: 21.33%
Share_n: 6 | Epoch: 159/200 | new_acc: 18.3%
Share_n: 6 | Epoch: 160/200 | new_acc: 18.6%
Share_n: 6 | Epoch: 161/200 | new_acc: 18.1%
Share_n: 6 | Epoch: 162/200 | new_acc: 20.5%
Share_n: 6 | Epoch: 163/200 | new_acc: 16.81%
Share_n: 6 | Epoch: 164/200 | new_acc: 16.8%
Share_n: 6 | Epoch: 165/200 | new_acc: 17.88%
Share_n: 6 | Epoch: 166/200 | new_acc: 19.78%
Share_n: 6 | Epoch: 167/200 | new_acc: 16.71%
Share_n: 6 | Epoch: 168/200 | new_acc: 18.69%
Share_n: 6 | Epoch: 169/200 | new_acc: 14.97%
Share_n: 6 | Epoch: 170/200 | new_acc: 17.29%
Share_n: 6 | Epoch: 171/200 | new_acc: 16.56%
Share_n: 6 | Epoch: 172/200 | new_acc: 18.17%
Share_n: 6 | Epoch: 173/200 | new_acc: 14.0%
Share_n: 6 | Epoch: 174/200 | new_acc: 15.26%
Share_n: 6 | Epoch: 175/200 | new_acc: 14.48%
Share_n: 6 | Epoch: 176/200 | new_acc: 17.51%
Share_n: 6 | Epoch: 177/200 | new_acc: 18.22%
Share_n: 6 | Epoch: 178/200 | new_acc: 16.44%
Share_n: 6 | Epoch: 179/200 | new_acc: 15.07%
Share_n: 6 | Epoch: 180/200 | new_acc: 15.34%
Share_n: 6 | Epoch: 181/200 | new_acc: 18.09%
Share_n: 6 | Epoch: 182/200 | new_acc: 18.16%
Share_n: 6 | Epoch: 183/200 | new_acc: 17.01%
Share_n: 6 | Epoch: 184/200 | new_acc: 17.49%
Share_n: 6 | Epoch: 185/200 | new_acc: 14.8%
Share_n: 6 | Epoch: 186/200 | new_acc: 17.66%
Share_n: 6 | Epoch: 187/200 | new_acc: 19.15%
Share_n: 6 | Epoch: 188/200 | new_acc: 16.77%
Share_n: 6 | Epoch: 189/200 | new_acc: 16.14%
Share_n: 6 | Epoch: 190/200 | new_acc: 18.32%
Share_n: 6 | Epoch: 191/200 | new_acc: 16.3%
Share_n: 6 | Epoch: 192/200 | new_acc: 17.78%
Share_n: 6 | Epoch: 193/200 | new_acc: 21.56%
Share_n: 6 | Epoch: 194/200 | new_acc: 18.1%
Share_n: 6 | Epoch: 195/200 | new_acc: 15.69%
Share_n: 6 | Epoch: 196/200 | new_acc: 18.15%
Share_n: 6 | Epoch: 197/200 | new_acc: 17.43%
Share_n: 6 | Epoch: 198/200 | new_acc: 16.66%
Share_n: 6 | Epoch: 199/200 | new_acc: 15.52%
Share_n: 6 | Epoch: 199/200 | B_acc: 78.41%
